,Month,Day,Hour,Lat,Long,WindSpeed,Pressure,unique-key,distance,direction,gridID
5169,8,14,0,32.0,-87.3,20.0,1009,FIVE-2010-5,58.42761195945719,85.68456151013761,2974.0
5170,8,14,6,32.5,-86.5,15.0,1010,FIVE-2010-5,58.14333273971967,124.46981780671004,3097.0
5171,8,14,12,32.8,-85.9,15.0,1011,FIVE-2010-5,40.607166776508286,170.1008856864253,3098.0
5172,8,14,18,33.0,-85.4,15.0,1012,FIVE-2010-5,32.1385361077935,180.43850432520185,3098.0
5173,8,15,0,32.8,-85.0,15.0,1012,FIVE-2010-5,27.01536241346738,175.85433925737087,3099.0
5174,8,15,6,32.5,-84.9,15.0,1013,FIVE-2010-5,21.53496214044287,177.08507647789784,3099.0
5175,8,15,12,32.0,-85.0,15.0,1013,FIVE-2010-5,35.04723561643842,186.89258632114434,2976.0
5176,8,15,18,31.5,-85.1,20.0,1013,FIVE-2010-5,35.05258012272053,195.78472489349645,2976.0
5177,8,16,0,30.8,-85.3,20.0,1011,FIVE-2010-5,49.804197669288634,311.9884404321162,2853.0
5178,8,16,6,30.0,-85.6,20.0,1010,FIVE-2010-5,58.110313786774164,355.6637483664701,2729.0
5179,8,16,12,29.3,-86.0,20.0,1009,FIVE-2010-5,54.015983613741454,14.710340002065456,2729.0
5180,8,16,18,29.3,-86.8,25.0,1008,FIVE-2010-5,48.21681917413908,90.92222846764255,2728.0
5181,8,17,0,29.6,-87.7,25.0,1007,FIVE-2010-5,57.996718159594316,168.0330592325389,2727.0
5182,8,17,6,30.0,-88.6,25.0,1008,FIVE-2010-5,60.64369410361757,189.29467620686162,2726.0
5183,8,17,12,30.7,-89.4,25.0,1008,FIVE-2010-5,67.94839706067509,308.6125876240318,2848.0
5184,8,17,18,31.3,-90.3,20.0,1009,FIVE-2010-5,67.54414679510879,304.042112197091,2971.0
5185,8,18,0,31.7,-91.0,15.0,1010,FIVE-2010-5,49.656632939004766,252.00462221455183,2970.0
5186,8,21,12,10.7,-31.1,25.0,1009,DANIELLE-2010-6,0.0,0.0,447.0
5187,8,21,18,11.0,-31.7,25.0,1008,DANIELLE-2010-6,45.70037866098216,180.14931684557013,446.0
5188,8,22,0,11.4,-32.4,30.0,1007,DANIELLE-2010-6,54.922340168212514,224.45680844167637,568.0
5189,8,22,6,11.8,-33.1,35.0,1005,DANIELLE-2010-6,54.864664382560775,323.44149565354655,568.0
5190,8,22,12,12.4,-33.9,35.0,1005,DANIELLE-2010-6,68.13384287697629,307.91303373608037,690.0
5191,8,22,18,13.2,-34.8,35.0,1004,DANIELLE-2010-6,82.07349631179027,222.24751028441682,689.0
5192,8,23,0,13.8,-35.9,45.0,1000,DANIELLE-2010-6,84.75958318113645,219.3350926140566,811.0
5193,8,23,6,14.2,-37.4,50.0,997,DANIELLE-2010-6,104.31908441243753,3.7523297367621393,809.0
5194,8,23,12,14.7,-39.1,55.0,994,DANIELLE-2010-6,118.90640723194855,68.28138173360134,931.0
5195,8,23,18,15.2,-40.9,65.0,987,DANIELLE-2010-6,125.06040910608893,120.30451580843139,929.0
5196,8,24,0,15.4,-42.6,75.0,982,DANIELLE-2010-6,114.16703302351593,93.86280689490107,1050.0
5197,8,24,6,15.6,-44.2,80.0,977,DANIELLE-2010-6,107.45116848039898,83.59926429100443,1049.0
5198,8,24,12,16.2,-45.8,70.0,984,DANIELLE-2010-6,114.1475563812115,80.9440813826864,1170.0
5199,8,24,18,17.0,-47.5,65.0,987,DANIELLE-2010-6,125.43645813057842,17.205985270507465,1168.0
5200,8,25,0,17.7,-49.0,70.0,984,DANIELLE-2010-6,110.14481578498982,233.49138010922925,1290.0
5201,8,25,6,18.4,-50.4,70.0,984,DANIELLE-2010-6,103.9405034936908,245.19941505382377,1411.0
5202,8,25,12,19.4,-51.6,70.0,984,DANIELLE-2010-6,104.56065057465135,298.0181429350071,1533.0
5203,8,25,18,20.7,-52.6,75.0,980,DANIELLE-2010-6,110.84806335815367,163.26522085883974,1655.0
5204,8,26,0,22.0,-53.6,80.0,977,DANIELLE-2010-6,110.52429920464219,82.39976056140715,1777.0
5205,8,26,6,23.1,-54.6,85.0,973,DANIELLE-2010-6,99.265141473694,34.09197161441017,1899.0
5206,8,26,12,24.0,-55.4,85.0,973,DANIELLE-2010-6,80.23670346239145,205.40772572052185,2021.0
5207,8,26,18,24.8,-56.4,90.0,970,DANIELLE-2010-6,83.77540362309688,243.3765324278296,2143.0
5208,8,27,0,25.6,-57.3,95.0,966,DANIELLE-2010-6,78.895703668617,315.35208647123125,2266.0
5209,8,27,6,26.2,-58.3,110.0,953,DANIELLE-2010-6,74.7309564542237,283.7296780492936,2388.0
5210,8,27,12,26.5,-59.3,110.0,948,DANIELLE-2010-6,65.31019774113638,191.13492641925794,2387.0
5211,8,27,18,27.1,-60.1,115.0,942,DANIELLE-2010-6,64.45982693412982,159.44907912713313,2386.0
5212,8,28,0,27.7,-60.5,105.0,946,DANIELLE-2010-6,48.18665483115688,60.46340493011489,2508.0
5213,8,28,6,28.3,-61.0,95.0,950,DANIELLE-2010-6,51.483024296814854,29.295771163847945,2631.0
5214,8,28,12,28.9,-60.8,95.0,952,DANIELLE-2010-6,43.20702760295632,350.5930877773212,2631.0
5215,8,28,18,29.6,-60.2,90.0,955,DANIELLE-2010-6,60.411163038269436,351.7451711536517,2755.0
5216,8,29,0,30.9,-59.2,85.0,958,DANIELLE-2010-6,107.87225475172167,48.10924645247561,2879.0
5217,8,29,6,32.4,-57.9,80.0,964,DANIELLE-2010-6,128.82650909081158,58.58304871788105,3126.0
5218,8,29,12,34.7,-56.2,75.0,966,DANIELLE-2010-6,186.68916527547557,259.7769625821221,3374.0
5219,8,29,18,37.3,-55.0,75.0,968,DANIELLE-2010-6,191.80589371325644,111.7370077447298,3744.0
5220,8,30,0,38.7,-53.8,70.0,969,DANIELLE-2010-6,116.758597610499,149.46818007725332,3868.0
5221,8,30,6,40.0,-52.8,65.0,970,DANIELLE-2010-6,104.53842677810746,214.4679551233329,3992.0
5222,8,30,12,40.6,-51.6,65.0,970,DANIELLE-2010-6,75.63218667621096,252.44636792085595,4116.0
5223,8,30,18,41.0,-50.2,60.0,973,DANIELLE-2010-6,78.2875195330628,261.3911781365329,4118.0
5224,8,31,0,41.1,-48.0,60.0,976,DANIELLE-2010-6,114.8701084014708,250.75190994961832,4120.0
5225,8,31,6,41.2,-44.8,55.0,981,DANIELLE-2010-6,166.6657613890678,7.05817886772353,4246.0
5226,8,31,12,41.3,-41.0,55.0,985,DANIELLE-2010-6,197.5597472524383,59.3311673138185,4250.0
5227,8,31,18,42.1,-35.9,50.0,987,DANIELLE-2010-6,268.87205730371534,40.83836343833984,4255.0
5228,9,1,0,43.5,-30.4,45.0,988,DANIELLE-2010-6,295.1424133185554,218.77937854727483,4506.0
5229,9,1,6,44.8,-26.3,40.0,990,DANIELLE-2010-6,222.250357391836,262.36077337301805,4634.0
5230,9,1,12,46.2,-24.0,40.0,991,DANIELLE-2010-6,147.55426806896335,266.7926364152344,4882.0
5231,9,1,18,47.9,-22.0,40.0,992,DANIELLE-2010-6,150.56909794910746,317.08107344635255,5007.0
5232,9,2,0,49.5,-20.7,40.0,994,DANIELLE-2010-6,125.47190849168193,61.537944605803354,5254.0
5233,9,2,6,51.1,-19.9,40.0,995,DANIELLE-2010-6,116.0815566953381,31.886445092902402,5378.0
5234,9,2,12,53.0,-20.3,35.0,996,DANIELLE-2010-6,132.40967764741976,155.70415302521639,5624.0
5235,9,2,18,55.0,-21.5,35.0,998,DANIELLE-2010-6,146.56406917329872,358.6656265743716,5868.0
5236,9,3,0,57.5,-23.0,30.0,998,DANIELLE-2010-6,182.11716182052686,231.02394298126202,6236.0
5237,8,24,0,12.4,-19.3,25.0,1009,EARL-2010-7,0.0,0.0,705.0
5238,8,24,6,12.8,-20.9,25.0,1009,EARL-2010-7,111.40158028935217,262.26766547427377,703.0
5239,8,24,12,13.2,-22.6,30.0,1008,EARL-2010-7,117.77059432065526,241.92339950038388,701.0
5240,8,24,18,13.6,-24.3,30.0,1008,EARL-2010-7,117.58851802690488,321.0101200750852,823.0
5241,8,25,0,13.9,-26.0,30.0,1008,EARL-2010-7,115.99243158959261,338.9608554606781,821.0
5242,8,25,6,14.1,-27.8,30.0,1007,EARL-2010-7,121.49621220722969,182.32091778403105,819.0
5243,8,25,12,14.3,-29.7,35.0,1006,EARL-2010-7,128.04984778486542,141.74554363735197,940.0
5244,8,25,18,14.5,-31.5,35.0,1006,EARL-2010-7,121.28453323569805,20.221036313181017,938.0
5245,8,26,0,14.7,-33.0,35.0,1006,EARL-2010-7,101.26915708537555,95.2567259355864,937.0
5246,8,26,6,14.9,-34.5,40.0,1004,EARL-2010-7,101.17818406181601,136.42849136115458,935.0
5247,8,26,12,15.1,-36.0,40.0,1004,EARL-2010-7,101.0860027445985,91.08508852349485,934.0
5248,8,26,18,15.3,-37.7,40.0,1004,EARL-2010-7,114.22057772718331,66.44472718491856,1055.0
5249,8,27,0,15.5,-39.4,40.0,1004,EARL-2010-7,114.11314600180832,84.21988634211314,1053.0
5250,8,27,6,15.7,-41.2,40.0,1004,EARL-2010-7,120.61456177194384,95.12503749613671,1052.0
5251,8,27,12,15.8,-43.1,40.0,1004,EARL-2010-7,126.57252179717281,108.04471574563155,1050.0
5252,8,27,18,15.9,-45.0,40.0,1004,EARL-2010-7,126.51020682191401,79.64277222097138,1048.0
5253,8,28,0,16.0,-47.0,45.0,1000,EARL-2010-7,133.08320400754263,68.96123628898047,1046.0
5254,8,28,6,16.1,-49.0,50.0,996,EARL-2010-7,133.01679049331426,119.81982560308339,1044.0
5255,8,28,12,16.2,-51.0,50.0,996,EARL-2010-7,132.94997294220306,97.44889260934362,1165.0
5256,8,28,18,16.3,-53.0,50.0,996,EARL-2010-7,132.88275155969805,49.29284035865328,1163.0
5257,8,29,0,16.5,-54.8,55.0,991,EARL-2010-7,120.13891623682632,92.60559763475749,1161.0
5258,8,29,6,16.7,-56.5,55.0,991,EARL-2010-7,113.43986465128302,147.13471779281247,1159.0
5259,8,29,12,17.0,-58.0,65.0,985,EARL-2010-7,101.36121799916073,116.0059187138598,1158.0
5260,8,29,18,17.3,-59.3,75.0,978,EARL-2010-7,88.3196237346051,358.73499696403627,1280.0
5261,8,30,0,17.7,-60.6,85.0,971,EARL-2010-7,90.03700249295782,320.26309387645097,1278.0
5262,8,30,6,18.1,-61.9,95.0,967,EARL-2010-7,89.8555209717753,231.37855179166763,1277.0
5263,8,30,12,18.5,-63.1,105.0,965,EARL-2010-7,83.45256886556939,254.67046155733328,1399.0
5264,8,30,18,19.0,-64.2,115.0,954,EARL-2010-7,79.8534240392224,298.04811479567917,1398.0
5265,8,31,0,19.6,-65.3,115.0,938,EARL-2010-7,82.87205196689956,243.41682167722942,1520.0
5266,8,31,6,20.2,-66.4,115.0,931,EARL-2010-7,82.64092727561113,191.83731064278575,1641.0
5267,8,31,12,20.9,-67.5,115.0,935,EARL-2010-7,86.06923820884649,67.5562333464644,1640.0
5268,8,31,18,21.6,-68.4,115.0,940,EARL-2010-7,75.50656057259366,47.453985126528714,1762.0
5269,9,1,0,22.5,-69.4,110.0,940,EARL-2010-7,89.28756631661577,129.2391543921745,1884.0
5270,9,1,6,23.6,-70.5,105.0,941,EARL-2010-7,103.31043964389141,191.4321851680255,2006.0
5271,9,1,12,24.7,-71.6,110.0,942,EARL-2010-7,102.915642546997,305.8009766874175,2128.0
5272,9,1,18,25.9,-72.7,115.0,941,EARL-2010-7,107.71281166426797,219.90436926479433,2250.0
5273,9,2,0,27.2,-73.5,120.0,932,EARL-2010-7,102.55961809539798,84.7424690523202,2495.0
5274,9,2,6,28.6,-74.3,125.0,927,EARL-2010-7,108.39519138224591,56.95607604443716,2618.0
5275,9,2,12,30.1,-74.8,115.0,935,EARL-2010-7,107.95582654842819,187.45080576461675,2740.0
5276,9,2,18,31.7,-75.1,100.0,943,EARL-2010-7,112.00230066262937,269.68642603149095,2986.0
5277,9,3,0,33.0,-74.9,90.0,949,EARL-2010-7,90.60221503072063,359.8291519660173,3109.0
5278,9,3,6,34.5,-74.2,85.0,955,EARL-2010-7,111.19882664124079,318.70126393089976,3356.0
5279,9,3,12,36.1,-73.4,75.0,959,EARL-2010-7,119.43161959149683,357.31029816160316,3479.0
5280,9,3,18,37.6,-72.2,70.0,960,EARL-2010-7,123.08921092633105,82.67635250148658,3727.0
5281,9,4,0,39.1,-70.6,60.0,961,EARL-2010-7,135.153335461596,64.78862457409828,3851.0
5282,9,4,6,40.7,-68.4,60.0,961,EARL-2010-7,160.71997363533777,250.9675167204087,4099.0
5283,9,4,12,43.0,-65.7,65.0,961,EARL-2010-7,211.13700479970595,19.624938501839942,4348.0
5284,9,4,15,44.3,-64.5,65.0,962,EARL-2010-7,108.04128439626025,70.5750176029397,4595.0
5285,9,4,18,45.5,-63.2,65.0,965,EARL-2010-7,104.53656622930849,3.124385852975044,4720.0
5286,9,4,19,46.0,-62.7,60.0,967,EARL-2010-7,42.13751202224812,347.6183032986271,4720.0
5287,9,5,0,48.4,-60.2,55.0,971,EARL-2010-7,203.18582901629108,346.4584642020486,5092.0
5288,9,5,6,50.6,-57.5,50.0,978,EARL-2010-7,194.40895867708792,141.3431559840631,5340.0
5289,9,5,12,52.4,-55.4,45.0,987,EARL-2010-7,153.7360974475185,282.26038238730666,5588.0
5290,9,5,18,54.0,-54.1,40.0,992,EARL-2010-7,122.9771591161905,305.57816294335186,5713.0
5291,9,6,0,55.7,-53.5,35.0,994,EARL-2010-7,119.89147835233584,28.183171556598175,5959.0
5292,8,30,0,14.0,-41.8,25.0,1007,FIONA-2010-8,0.0,0.0,805.0
5293,8,30,6,14.1,-43.8,30.0,1007,FIONA-2010-8,134.2680295955692,358.03648179622706,803.0
5294,8,30,12,14.4,-45.7,30.0,1007,FIONA-2010-8,128.95114834678003,103.33092975116803,924.0
5295,8,30,18,14.9,-47.7,35.0,1007,FIONA-2010-8,138.1233535490975,140.52422777349597,922.0
5296,8,31,0,15.5,-50.0,35.0,1007,FIONA-2010-8,158.90303965492777,87.78770440404905,1043.0
5297,8,31,6,15.9,-52.5,35.0,1006,FIONA-2010-8,168.61608689939405,38.5570890315715,1040.0
5298,8,31,12,16.1,-54.8,35.0,1006,FIONA-2010-8,153.42465403973875,128.00016701503708,1038.0
5299,8,31,18,16.3,-56.9,40.0,1006,FIONA-2010-8,140.0570742322136,117.93323002610552,1159.0
5300,9,1,0,16.6,-58.5,45.0,1004,FIONA-2010-8,108.06143154724352,63.997542986872496,1157.0
5301,9,1,6,17.2,-59.8,50.0,1001,FIONA-2010-8,95.44469439856914,4.364889951976198,1279.0
5302,9,1,12,18.2,-61.0,50.0,998,FIONA-2010-8,104.97057363255321,260.6147800761515,1401.0
5303,9,1,18,19.5,-62.5,55.0,999,FIONA-2010-8,133.03086238644613,304.9186393507651,1522.0
5304,9,2,0,21.0,-63.8,50.0,1000,FIONA-2010-8,133.61159104952588,56.18332179973609,1644.0
5305,9,2,6,22.3,-64.9,45.0,1001,FIONA-2010-8,114.30244578326787,105.45612713637962,1889.0
5306,9,2,12,23.6,-65.9,45.0,1002,FIONA-2010-8,110.10205932093265,358.1628228895223,2011.0
5307,9,2,18,25.0,-66.6,45.0,1003,FIONA-2010-8,106.33015588513553,242.15480407859968,2133.0
5308,9,3,0,26.3,-67.0,40.0,1005,FIONA-2010-8,93.23850534535606,191.01467031467342,2379.0
5309,9,3,6,27.5,-67.0,40.0,1007,FIONA-2010-8,82.93534900840253,-0.0,2502.0
5310,9,3,12,28.5,-66.7,35.0,1010,FIONA-2010-8,71.49618345805996,339.86978308682836,2625.0
5311,9,3,18,29.6,-66.0,35.0,1011,FIONA-2010-8,86.99552184795728,350.8873864977426,2749.0
5312,9,4,0,30.7,-65.0,35.0,1011,FIONA-2010-8,96.70058413656555,41.95551996061663,2873.0
5313,9,4,6,31.8,-63.9,30.0,1011,FIONA-2010-8,100.01777651246225,56.39689771210396,2997.0
5314,9,4,12,32.9,-62.9,25.0,1011,FIONA-2010-8,95.85586407130774,4.180550122818556,3121.0
5315,9,4,18,34.1,-62.0,25.0,1011,FIONA-2010-8,97.81828327606732,315.2825807157466,3245.0
5316,9,1,0,12.2,-32.2,25.0,1008,GASTON-2010-9,0.0,0.0,569.0
5317,9,1,6,12.4,-33.6,30.0,1007,GASTON-2010-9,95.54190279409622,283.44808822889695,690.0
5318,9,1,12,12.7,-35.0,35.0,1005,GASTON-2010-9,96.69489862130423,258.8483202063586,689.0
5319,9,1,18,12.9,-36.1,35.0,1005,GASTON-2010-9,75.41233532952954,242.53574659894323,688.0
5320,9,2,0,13.1,-37.2,30.0,1006,GASTON-2010-9,75.3540932493676,288.6977268764406,687.0
5321,9,2,6,13.2,-38.0,30.0,1007,GASTON-2010-9,54.28214544218719,321.694877372537,686.0
5322,9,2,12,13.3,-38.8,30.0,1008,GASTON-2010-9,54.260288732363655,325.12812783921555,808.0
5323,9,2,18,13.5,-39.5,25.0,1009,GASTON-2010-9,49.04976517655577,304.1232075946275,807.0
5324,9,3,0,13.8,-40.1,25.0,1009,GASTON-2010-9,45.31765351992965,200.0363425473502,807.0
5325,9,3,6,14.1,-40.6,25.0,1009,GASTON-2010-9,39.428830781542196,181.06010385732694,806.0
5326,9,3,12,14.5,-41.3,25.0,1009,GASTON-2010-9,54.42399689678509,162.32806773367213,929.0
5327,9,3,18,15.0,-42.0,25.0,1008,GASTON-2010-9,58.16297209769826,60.897108078974284,928.0
5328,9,4,0,15.4,-43.0,25.0,1008,GASTON-2010-9,72.19725343068916,53.35392416211694,1050.0
5329,9,4,6,15.9,-44.2,30.0,1008,GASTON-2010-9,87.01616932582682,106.04827836609279,1049.0
5330,9,4,12,16.3,-45.5,30.0,1008,GASTON-2010-9,90.64110658870355,107.44602003155624,1170.0
5331,9,4,18,16.5,-46.6,30.0,1008,GASTON-2010-9,74.22915293009832,53.87225395767648,1169.0
5332,9,5,0,16.7,-47.7,25.0,1009,GASTON-2010-9,74.1551000878242,30.211648429636973,1168.0
5333,9,5,6,16.8,-48.8,25.0,1009,GASTON-2010-9,73.12570058459323,74.41639014228333,1167.0
5334,9,5,12,16.9,-50.0,30.0,1008,GASTON-2010-9,79.67486344414965,158.19450202361438,1166.0
5335,9,5,18,17.0,-51.2,30.0,1008,GASTON-2010-9,79.6329417818027,158.51186233112384,1165.0
5336,9,6,0,17.1,-52.6,30.0,1008,GASTON-2010-9,92.76293147430428,14.894972668000287,1163.0
5337,9,6,6,17.3,-54.0,30.0,1009,GASTON-2010-9,93.45830922451835,358.55044860146404,1285.0
5338,9,6,12,17.4,-55.5,30.0,1009,GASTON-2010-9,99.19313140994186,193.50061698651527,1283.0
5339,9,6,18,17.5,-57.2,25.0,1010,GASTON-2010-9,112.29714661775989,195.34445263248983,1282.0
5340,9,7,0,17.4,-59.0,25.0,1010,GASTON-2010-9,118.87848563217074,351.0507334413942,1280.0
5341,9,7,6,17.1,-60.8,25.0,1010,GASTON-2010-9,120.60240117131491,23.32308429419137,1155.0
5342,9,7,12,16.8,-62.7,25.0,1010,GASTON-2010-9,127.30900236072148,154.1415623380075,1153.0
5343,9,7,18,16.8,-64.6,25.0,1010,GASTON-2010-9,125.70926094897337,53.713754357811936,1151.0
5344,9,8,0,17.0,-66.3,25.0,1010,GASTON-2010-9,113.26388210718034,16.880542178689097,1150.0
5345,9,8,6,17.4,-67.7,25.0,1010,GASTON-2010-9,96.4759628066128,214.3641030362123,1271.0
5346,9,4,18,17.5,-95.6,20.0,1006,HERMINE-2010-10,0.0,0.0,1243.0
5347,9,5,0,18.3,-95.6,20.0,1006,HERMINE-2010-10,55.290232672268374,0.0,1366.0
5348,9,5,6,19.0,-95.6,20.0,1006,HERMINE-2010-10,48.37895358823493,0.0,1366.0
5349,9,5,12,19.5,-95.6,20.0,1006,HERMINE-2010-10,34.55639542016776,0.0,1489.0
5350,9,5,18,20.0,-95.5,25.0,1004,HERMINE-2010-10,35.163270676019515,3.47159773934463,1489.0
5351,9,6,0,20.7,-95.0,30.0,1002,HERMINE-2010-10,58.225742513307544,346.13946993738625,1613.0
5352,9,6,6,21.8,-95.1,40.0,1001,HERMINE-2010-10,76.29645179263721,170.8756967563193,1736.0
5353,9,6,12,23.0,-95.6,45.0,998,HERMINE-2010-10,88.87604885937124,158.23994298530528,1858.0
5354,9,6,18,24.0,-96.5,50.0,995,HERMINE-2010-10,89.6118697525884,336.79911486316564,1980.0
5355,9,7,0,24.9,-97.2,55.0,991,HERMINE-2010-10,76.2136594234344,300.3215065161108,2103.0
5356,9,7,2,25.3,-97.4,60.0,989,HERMINE-2010-10,30.346887926250957,227.94277229978238,2225.0
5357,9,7,6,26.2,-97.7,55.0,990,HERMINE-2010-10,64.94435137226002,188.32182822059198,2348.0
5358,9,7,12,27.7,-98.1,45.0,991,HERMINE-2010-10,106.55755111241452,74.17934912288976,2471.0
5359,9,7,18,29.4,-98.6,40.0,996,HERMINE-2010-10,121.34894995930622,17.083161948545023,2716.0
5360,9,8,0,30.6,-99.1,30.0,1003,HERMINE-2010-10,88.16923252882381,205.23595622629367,2839.0
5361,9,8,6,31.6,-99.5,25.0,1004,HERMINE-2010-10,73.05403680777722,209.28411340912933,2961.0
5362,9,8,12,32.7,-99.5,20.0,1005,HERMINE-2010-10,76.02406992436916,0.0,3084.0
5363,9,8,18,33.7,-98.7,20.0,1005,HERMINE-2010-10,83.16780429920676,297.65816178136447,3208.0
5364,9,9,0,34.7,-97.9,20.0,1005,HERMINE-2010-10,82.87113844939363,302.9884937041643,3332.0
5365,9,9,6,35.5,-97.2,20.0,1005,HERMINE-2010-10,67.99715996443096,331.92555220705844,3456.0
5366,9,9,12,36.3,-96.4,20.0,1005,HERMINE-2010-10,71.15353243004557,10.830382662514815,3579.0
5367,9,9,18,37.0,-95.5,20.0,1005,HERMINE-2010-10,69.50424068027321,67.34249394532685,3580.0
5368,9,10,0,37.5,-95.0,20.0,1005,HERMINE-2010-10,44.16743619126164,46.66885285660233,3704.0
5430,9,12,6,12.9,-20.5,30.0,1007,JULIA-2010-12,0.0,0.0,703.0
5431,9,12,12,13.0,-21.3,30.0,1006,JULIA-2010-12,54.32537120046935,276.94112858211287,703.0
5432,9,12,18,13.1,-22.1,35.0,1005,JULIA-2010-12,54.30383962138121,227.25530564053753,702.0
5433,9,13,0,13.5,-23.1,40.0,1004,JULIA-2010-12,72.71872192956351,217.7740262617969,824.0
5434,9,13,6,14.0,-24.2,40.0,1004,JULIA-2010-12,81.53057062584098,347.28813069909256,823.0
5435,9,13,12,14.5,-25.4,40.0,1004,JULIA-2010-12,87.49622214175855,20.868034302383396,944.0
5436,9,13,18,15.0,-26.5,45.0,1003,JULIA-2010-12,81.23485414508185,106.92571705588905,943.0
5437,9,14,0,15.3,-27.5,45.0,1002,JULIA-2010-12,69.8584200431766,129.2203021536406,1065.0
5438,9,14,6,15.6,-28.4,60.0,994,JULIA-2010-12,63.43760163537358,92.16550932708762,1064.0
5439,9,14,12,15.9,-29.2,70.0,987,JULIA-2010-12,57.11085886288004,46.80193962808621,1064.0
5440,9,14,18,16.1,-29.9,80.0,979,JULIA-2010-12,48.51554399099334,41.00269565444772,1063.0
5441,9,15,0,16.4,-30.6,90.0,973,JULIA-2010-12,50.86387616310931,90.95905058167779,1185.0
5442,9,15,6,16.9,-31.4,110.0,956,JULIA-2010-12,63.24680790160286,163.99749590913865,1184.0
5443,9,15,12,17.7,-32.2,120.0,948,JULIA-2010-12,76.44357575922308,213.39234074368485,1307.0
5444,9,15,18,18.8,-33.0,115.0,951,JULIA-2010-12,92.3945159308148,314.1879067617883,1429.0
5445,9,16,0,19.9,-34.1,105.0,958,JULIA-2010-12,104.52064794508668,213.13542392839943,1551.0
5446,9,16,6,20.9,-35.8,100.0,962,JULIA-2010-12,130.0118701625401,126.80007661843901,1672.0
5447,9,16,12,21.8,-37.7,90.0,970,JULIA-2010-12,137.20915034082805,78.42610620114054,1793.0
5448,9,16,18,22.7,-40.0,80.0,977,JULIA-2010-12,159.72861940845672,34.91435648621365,1914.0
5449,9,17,0,23.1,-42.0,75.0,981,JULIA-2010-12,130.29652548975565,65.10527748229538,1912.0
5450,9,17,6,23.5,-44.0,75.0,981,JULIA-2010-12,129.92653385765547,176.77004615206883,2033.0
5451,9,17,12,23.9,-45.8,70.0,983,JULIA-2010-12,117.21671053471195,295.99682941866047,2031.0
5452,9,17,18,24.6,-47.4,65.0,986,JULIA-2010-12,111.82799268517581,299.91949946019986,2152.0
5453,9,18,0,25.6,-48.7,60.0,988,JULIA-2010-12,106.75238848519119,254.63283757451805,2274.0
5454,9,18,6,26.9,-49.8,55.0,991,JULIA-2010-12,112.7878099850609,10.751608429300616,2396.0
5455,9,18,12,28.3,-50.7,50.0,994,JULIA-2010-12,111.35695524284047,109.99091767630892,2641.0
5456,9,18,18,29.8,-51.4,50.0,993,JULIA-2010-12,111.96325674352241,176.33235451198627,2763.0
5457,9,19,0,31.4,-51.8,55.0,989,JULIA-2010-12,113.11136218966419,337.05524687300755,3009.0
5458,9,19,6,32.8,-52.0,50.0,993,JULIA-2010-12,97.46377556917037,297.68264497196776,3132.0
5459,9,19,12,33.9,-51.4,45.0,995,JULIA-2010-12,83.54303599470796,233.24307517228814,3255.0
5460,9,19,18,34.6,-50.2,45.0,995,JULIA-2010-12,83.90418713874391,268.8503426127045,3380.0
5461,9,20,0,34.9,-49.2,45.0,995,JULIA-2010-12,60.45273151751431,289.6333679693662,3381.0
5462,9,20,6,34.9,-48.0,40.0,997,JULIA-2010-12,68.01917509256077,298.5264916137397,3382.0
5463,9,20,12,34.7,-46.9,40.0,999,JULIA-2010-12,63.93870391462621,272.5161871320104,3383.0
5464,9,20,18,34.6,-46.0,40.0,1002,JULIA-2010-12,51.63393104826486,235.31043122147918,3384.0
5465,9,21,0,34.4,-45.1,40.0,1003,JULIA-2010-12,53.09257189191114,238.0062630519481,3385.0
5466,9,21,6,34.4,-44.1,35.0,1004,JULIA-2010-12,57.02566559504261,276.39338320109215,3386.0
5467,9,21,12,34.5,-43.0,35.0,1005,JULIA-2010-12,63.07046677559202,294.6652405213282,3387.0
5468,9,21,18,34.5,-41.9,30.0,1006,JULIA-2010-12,62.6531182879234,292.4014077190228,3388.0
5469,9,22,0,34.3,-40.9,30.0,1007,JULIA-2010-12,58.676926509117294,254.65661997754586,3389.0
5470,9,22,6,33.9,-39.9,30.0,1007,JULIA-2010-12,63.55641074702039,223.34613768285033,3267.0
5471,9,22,12,33.6,-38.8,30.0,1007,JULIA-2010-12,66.52482457238267,285.00806278227196,3268.0
5472,9,22,18,33.2,-38.0,30.0,1008,JULIA-2010-12,53.8039876379172,350.3153809274173,3269.0
5473,9,23,0,33.0,-37.8,30.0,1008,JULIA-2010-12,18.031795021189215,359.84788610722273,3146.0
5474,9,23,6,32.7,-37.7,30.0,1009,JULIA-2010-12,21.53143916433381,1.6856112371436405,3146.0
5475,9,23,12,32.4,-37.8,30.0,1009,JULIA-2010-12,21.536719188410103,356.4223205361777,3146.0
5476,9,23,18,32.0,-38.6,30.0,1010,JULIA-2010-12,54.34310440380227,323.13259405566095,3022.0
5477,9,24,0,31.5,-40.0,30.0,1010,JULIA-2010-12,89.23944082795828,274.0885790470137,3021.0
5478,9,24,6,31.2,-41.6,30.0,1011,JULIA-2010-12,96.68455987878356,280.1636826601622,3019.0
5479,9,24,12,30.9,-43.1,30.0,1011,JULIA-2010-12,91.20238869308696,247.41119934774952,2895.0
5480,9,24,18,30.6,-44.3,30.0,1012,JULIA-2010-12,74.22916869060936,226.11002740252928,2894.0
5481,9,13,18,16.3,-78.5,25.0,1005,KARL-2010-13,0.0,0.0,1137.0
